Artist ID,Artist Name,Track ID,Track Name,Popularity Score
4r63FhuTkUYltbVAg5TQnk,DaBaby,6aYi4lYcAohNhlNWsbWfy0,Walker Texas Ranger,64
6cK3NBO6uP7hh0oyuVELFl,Saweetie,5KBARWIxeMGkvUax9VtVC9,My Type,65
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,3qbHA5vvQj249vmnhcTxQV,Our Summer,72
57LYzLEk2LcFghVwuWbcuS,Summer Walker,6cZ7aS2UC3hfUyqJhwHb4G,Grave,67
5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,5YpC7YwKRxoVDxWbaP4AT6,CHopstix (with Travis Scott),37
7rkW85dBwwrJtlHRDkJDAC,NAV,03Q1Tz2OxlA3sRrbXxmG3V,Why You Crying Mama,67
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,2GN8HCRiu9mjeWwNN33Xb4,Racks Out,67
2auiVi8sUZo17dLy1HwrTU,Solange,0jF4xsiVd8AQoIEUmn7KLt,Things I Imagined,67
7ibAWtDtmEfaVhc1FJ3Vl9,Eric Bellinger,6P6dKUam0DXUnhx4EUGciZ,Type a Way (feat. Chris Brown & OG Parker),69
5usbqiU7sjvszjWecANDL6,Boogie,3UebVboi5nMHLgja4UrZaG,Silent Ride,67
1RyvyyTE3xzB2ZywiAwp0i,Future,2gXOzCwbVXACCaYRj4Qrep,Temptation,66
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,0F7oaq4qpD7ijADV6gJBwe,Beat A N*gga Block,65
7hOGhpa8RMSuDOWntGIAJt,A R I Z O N A,654BH5npNnfbFZyHD4c2RC,Find Someone,68
5YHM0i7v5TqqibZhS0YiuX,Ryan Trey,72XxzjvIBR0TKljL0ETcGQ,Nowhere To Run,68
78YqeIji3mgAS2K1Maca6x,Dylan Scott,2SHbF9xWleu30pAHfOZaEn,Nobody,65
2auiVi8sUZo17dLy1HwrTU,Solange,3803fF96TYnzkSMA0M0L5H,Down With the Clique,67
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,0hyVcO1sh9NkHmKHs3veRz,Older,64
3hcs9uc56yIGFCSy9leWe7,Lil Durk,3REW4w7Bz2aUer7Q3WDjDj,Home Body (feat. Teyana Taylor & Melii) - Remix,59
1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,5DbIxurVkaHTfrS1BsMj8i,Right Game Wrong N****,64
7rkW85dBwwrJtlHRDkJDAC,NAV,7kVNc3Mpzc9iOjqnai93E3,8 To A 4,66
5Y8eJDj37KhaEeqbVO7Ag1,PRETTYMUCH,5NeHvs8ClxMHtqv8DHEK1X,Blind,68
2NdeV5rLm47xAvogXrYhJX,Ciara,3H92VwBbuWN5O3X1tVjAyx,Thinkin Bout You,69
1RyvyyTE3xzB2ZywiAwp0i,Future,7EB2UpfRbS4QVjZQlKLi3Z,Promise U That,66
1RyvyyTE3xzB2ZywiAwp0i,Future,1WlU4jsJ8AoTB96dgd8LJA,Call the Coroner,65
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,226TUHo7YO5d5ceR0sg1aG,To Hell & Back,64
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,2kvwSbG26eHKUJdvH7DiR2,On + Off,66
3dwkO7z23scCJppeqHGTy3,Steven Goldmund,4eCyLaMgnZkgWJnFuXJgV8,Accomplishment,67
3zz52ViyCBcplK0ftEVPSS,Quadeca,5RsoKNOQIbRKfqjaPzyWfE,Uh Huh!,69
17lzZA2AlOHwCwFALHttmp,2 Chainz,4cbF3gEX2IZfvt58zQXqvN,Girl's Best Friend (feat. Ty Dolla $ign),66
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,1mMcmRSdnLLu4UdQogH6zf,DOA,65
2iojnBLj0qIMiKPvVhLnsH,Trey Songz,4RvgXRGC2da3Khuaa9N1FD,Chi Chi (feat. Chris Brown),37
4uyIwcaJgV9ShErevnVlNp,10k.Caash,4B0r8wQP0qfyDFaPs4Rjnz,Aloha (feat. G.U.N.),65
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,6y0mWieDVu5eca73zgoI3d,Whole Heart (Hold Me Now) - Live,64
0WK3H9OErSn5zKOkOV5egm,DDG,6zl319nC7f5Xnw1tVq0UCK,Hold Up (feat. Queen Naija),66
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,6axvsEl14rlaUWKEt9CSFR,The Knife,66
1RyvyyTE3xzB2ZywiAwp0i,Future,2U3LJfQB0ALLxC7Yy0QW7l,Unicorn Purp (feat. Young Thug & Gunna),66
063Vp9es6lLAbFUDtIAkFD,Abraham Vazquez,3BvGcHKkSKRdkathkvvxRp,El De Las Dos Pistolas,70
7rkW85dBwwrJtlHRDkJDAC,NAV,03yX0WgZGT6DM3GNLSu4f1,Time Piece (feat. Lil Durk),66
7DMveApC7UnC2NPfPvlHSU,Cheat Codes,5EpR6BqAnwR9PPl6sIrzGy,Who's Got Your Love,73
2iZyGXzGD6s9U9QkirdcbF,Naturally Recurring,1PEbZAKVXlrABYuzZpBypd,Stage Three,68
2WMPnzmwca8VGFhFIDmXSJ,Lamb & Mountain,1sm2qd1FVq2EzPoqXVNLod,Core,67
31TPClRtHm23RisEBtV3X7,Justin Timberlake,5oUnVKzkdNTaLtn4EnJjEP,Mirrors - Radio Edit,0
4xRYI6VqpkE3UwrDrAZL8L,Logic,2s8w7n22U328L6Pdfwdodg,I Love You Forever,66
4r63FhuTkUYltbVAg5TQnk,DaBaby,6uIpf2e5PrB0ZMufi0AWpL,Joggers (feat. Stunna 4 Vegas),64
1RyvyyTE3xzB2ZywiAwp0i,Future,0F7FlaQBiyNkV8iakTocsW,Stick to the Models,66
6zLBxLdl60ekBLpawtT63I,Cody Johnson,4ezCwgeG8vFDxvNtiUGMmm,Understand Why,64
3jOstUTkEu2JkjvRdBA5Gu,Weezer,1ZB2qWsheGabSEYvBYxjKn,Take On Me,68
74KM79TiuVKeVCqs8QtB0B,Sabrina Carpenter,4MqLcVZJ2YKtyXs12NMTp4,Pushing 20,69
3hmAY9MInLEYjfgedjLmlL,Allana Johnson,2TcvA5WlWyZdLMdQrX05LG,Breathing Star,68
66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,13PEyIxcQk8iqLHYLjWXfi,7 rings,66
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,2WOxBv9WElDqB0opEAbCC4,Touch Eem Body,67
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,0DlMSBJh9uo52DieTYVXLw,Back In My Body,65
6nxWCVXbOlEVRexSbLsTer,Flume,7cPO2IPraPDlGIguekShlV,Jewel,69
21WS9wngs9AqFckK7yYJPM,PnB Rock,2dk8qkQR0BQy5KN42gWOsk,Go To Mars (feat. Tee Grizzley),0
21WS9wngs9AqFckK7yYJPM,PnB Rock,6BKPEw91L4lnevp4FYV3VY,Go To Mars (feat. Tee Grizzley),0
0XwVARXT135rw8lyw1EeWP,Christian Nodal,7ICx8UXRmLzbLrORTVOM96,Nada Nuevo,71
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,1NEJ8gJxZ12mBertXyrRb5,A Safe Place to Land (feat. John Legend),64
4SqTiwOEdYrNayaGMkc7ia,LÉON,4P1EGoXLWQ1YF6Nsmr1pfy,You And I,72
0n94vC3S9c3mb2HyNAOcjg,The Head and the Heart,22i86sVWNjLu7fttP4gA02,Honeybee,63
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,5VHzuy8pL5n58n0DRYkq8Q,Gold Love,64
3wWtfT7S2uVJJ3hGZlOLkZ,Judah & the Lion,6bt1R3HFqITysmy3W88M3c,pictures (feat. Kacey Musgraves),65
3Aut8hgiqZSy2qmJluZMU9,Rosie Carney,2QlPMIhutG3WHV26Eza8u9,Thousand (feat. Lisa Hannigan),69
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,1Y9cAYTmyWJCcmfqdG2I29,Broken & Beautiful (from the movie UGLYDOLLS),70
4xRYI6VqpkE3UwrDrAZL8L,Logic,0Uw8pWFNcZwt3wrRPPwp4s,Best Friend,65
1RyvyyTE3xzB2ZywiAwp0i,Future,6QFzUXTIZXOLesQcgmGOsR,Goin Dummi,65
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,0TiUwSybDflJu4Qe2AUoGD,Bad Habit,64
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,6aUEJT2pDCUQ411q2bEM7w,Uptown Funk (feat. Bruno Mars),1
08PvCOlef4xdOr20jFSTPd,Flo Milli,52mXzUl4zRM6XC5hAxs1oh,Beef FloMix,65
1iJdyDcY98X3GMnUesl7tf,Comethazine,2zkCbezif5Vb2XeCyFaEwn,I BE DAMNED,65
7k9T7lZlHjRAM1bb0r9Rm3,Wiley,7cz506PyIgh2bMN90Mc8Tn,Boasty (feat. Idris Elba),80
3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,5NPzbTzFxIQPaheZuPhn4f,Forever Alone,85
45eNHdiiabvmbp4erw26rg,ILLENIUM,6SP30VdncYypcHkkzgbqZb,Pray (feat. Kameron Alexander),66
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,2MmJibkz3JrrEK2gQEN26S,"Swan Song (From the Motion Picture ""Alita: Battle Angel"") - Calibre Remix",0
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,3x3vsYMloQoqCFxeSdnVw1,"Swan Song (From the Motion Picture ""Alita: Battle Angel"") - DJ Shadow and NastyNasty Remix",0
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,5fckAyFSzmn2Nl2La1z4eU,"Swan Song (From the Motion Picture ""Alita: Battle Angel"") - aboutagirl Remix",0
6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,6ZBkrj6O0GQZhfbfClJegK,"Swan Song (From the Motion Picture ""Alita: Battle Angel"") - Rework",0
2auiVi8sUZo17dLy1HwrTU,Solange,6l82XaHZyodfRvNo85Pdqr,Time (is),66
1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,7yWZMRVD9g94LC4gnaw9zg,In It,60
5vngPClqofybhPERIqQMYd,George Strait,64Zm9wNGj6coqg4zsb0Soj,Every Little Honky Tonk Bar,64
3wWtfT7S2uVJJ3hGZlOLkZ,Judah & the Lion,6r5tlCMur8Vngv3n0DzOFl,Over my head,65
3hTffafUYLLgO4yuPAxb5U,Lenin Ramírez,3ohXKHyHxxuXo8UsRL3h17,Hierba de Receta,68
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,0BOm90PDLRJpTSqqd6z52E,Sola,78
5usbqiU7sjvszjWecANDL6,Boogie,35Rbqn962gEydsN1VKOC3T,Soho (feat. JID),66
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,614GWtz7F9A61E9OPZqNkU,Temporary Love,64
7rkW85dBwwrJtlHRDkJDAC,NAV,1Kg99KJWHMNn0IgnEwvWR0,OK (feat. Lil Durk),66
00TKPo9MxwZ0j4ooveIxWZ,Loote,3t1XqbvvUtM3SHwf0qKQV0,85%,69
2XdtmipGVPmA62ptDgX8QC,Henry Jamison,6WsgELUOvr9rf3XWolZYjc,Ether Garden,67
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,05u5qeM36BBjaF9lsOyar2,Just Let Go,69
1QRj3hoop9Mv5VvHQkwPEp,Olivia O'Brien,4XzgjxGKqULifVf7mnDIQK,Love Myself,67
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,6oGymcECsbc3HeD17rLPLR,RSVP,64
2feDdbD5araYcm6JhFHHw7,Labrinth,3TEv5EF30GdCGKUdBaot7w,Let the Sun Shine,0
6CwfuxIqcltXDGjfZsMd9A,MARINA,5KgjRZKraoTkHAUONmVFo1,Orange Trees,72
6CwfuxIqcltXDGjfZsMd9A,MARINA,65wtqxbrddRQEArvqfihed,To Be Human,69
7rkW85dBwwrJtlHRDkJDAC,NAV,1pGcfOz4p1Ds35ICL0lX5k,Dior Runners,66
2auiVi8sUZo17dLy1HwrTU,Solange,2S8sebSU3YRqFdD7IZw7le,My Skin My Logo,66
0NIPkIjTV8mB795yEIiPYL,Wallows,1pNUmVxDiE8t6P1XxcZAv8,Scrawny,65
360IAlyVv4PCEVjgyMZrxK,Miguel,3wTAHJaRDYpsCfVY1EMaky,Never Gonna Change,0
68KmkJeZGfwe1OUaivBa2L,ATEEZ,2UP7KnRSvc4taXbjOoSX0f,Say My Name,71
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,345k7youQ1IzZaijlTwhZf,Low,64
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,3mJiMnKrpIYSNRRFounMtY,What A Time (feat. Niall Horan),64
1KCSPY1glIKqW2TotWuXOR,P!nk,3O0e0LHTpza0rYVDbZfQ4r,Can We Pretend,0
2JhAlkmukNvarUpGhTFXUQ,KARD,2U6RSyXFnDVNYoD9iUgi09,Bomb Bomb,74
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,5mmEDGjJlUe1IlxsWUyS9K,Ingredients (feat. Fredo Bang),64
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,32s2Dn9EVvO2f85MrpRoBV,Butterfly,68
3aQeKQSyrW4qWr35idm0cy,T-Pain,3mhLnZNg2efKBLPxH5xaKr,Getcha Roll on (feat. Tory Lanez),68
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,5QkVPG2Hf3MmAarireF6lh,Who Do You Love - R3HAB Remix,71
6l3HvQ5sa6mXTsMTB19rO5,J. Cole,29H8RkqW9GaFy8tdjriuX3,MIDDLE CHILD,64
19uEVh7y7Y9RfjMphMamXc,Cooliecut,6tFWMs2FJMi4loy4XlR8bz,Nothing,68
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,6nZNfzQAsoyZFQnzzzDSpj,Great Ones,63
6s22t5Y3prQHyaHWUN1R1C,AJR,4HrYn3L1jnlNe59QfjFPj3,Birthday Party,51
3wyVrVrFCkukjdVIdirGVY,Lil Pump,0PWnTLrryhbYaRSGF6CsHf,ION (feat. Smokepurpp),68
07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,1Kjer1JoWuJGNwGV6Pbgv1,Cristina,83
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,4Svpc4QRvDW0J34AE30S9c,In Case You Don't Live Forever,62
4YZ5ECfbM2xSTSQTJGBbO5,Gerard Way,1tBZnhDT8xbgJTs43FiqrD,Hazy Shade of Winter (feat. Ray Toro),71
6BrvowZBreEkXzJQMpL174,Hardwell,6kRvtllePaPrrvftGsi9MS,I'm Not Sorry,66
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,0yZAZuZLrahKlpYi6qmdqx,King James,57
26T4yOaOoFJvUvxR87Y9HO,Bethel Music,73thBYypIRDkDz9Fw1kgCN,Stand in Your Love (Live),66
26AHtbjWKiwYzsoGoUZq53,Pentatonix,0ZFeVCKCMCXUQ1TKVd2azW,The Sound of Silence,68
3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,2ODfbYuZP5i2UrVXgYxPyu,By Mistake (Remix) (feat. Juicy J & Project Pat),59
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,64vkacv9XtTjAQSosbUbW2,My Maria - with Thomas Rhett,58
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,3OtHNyiaYaQgQlGagvhEku,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,0
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,74IgSPXYXx7v95NpCzGgsW,Share Your Address,62
3nohoYUaqIOqoYxHnjNK7q,XLD Library,4vQPpmTWJi6DLhJWxoMl7k,Gamma 432 Hz - L 462 Hz - R,64
3ApUX1o6oSz321MMECyIYd,Quinn XCII,5yU3w1RzMZpSWytWAU9iyN,Autopilot,64
5ghnxpW47ojtLHHyTLdxdY,Witt Lowry,4BBwTC4qpcMrU6d438Up1x,HURT,67
17lzZA2AlOHwCwFALHttmp,2 Chainz,3hYKgk38xGR6pGjgTkFN99,"I'm Not Crazy, Life Is (feat. Chance The Rapper, Kodak Black)",64
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,2Xz88sbKdSksX2Nob0Tr44,Flavor,63
5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,36dhj3CSJ2gsED35rBswno,Mírame,76
5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,2rZfKyWzXoxQe2DBlvZ2sP,No Place,70
3TVXtAsR1Inumwj472S9r4,Drake,4FDSPGncHRpr6yB8DD4CtI,Let’s Call It Off (feat. Peter Bjorn and John),67
2goxk1aXm6T4yopaZe5tHe,Hijos De Leyva,463tgcRq1U8CA5ZVFTtyaj,Humo Trankilizante,65
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,4XrQXeFcgsE5Wq30VfDMKL,Albatross (Live) [Remastered],44
23fqKkggKUBHNkbKtXEls4,Kygo,4fC6tDEFmSBBCRBUOPeQ8b,Think About You - Galantis Remix,0
77ziqFxp5gaInVrF2lj4ht,Sech,6Bc48Fgqgb6j4K6JdkZTNk,Solita,79
6i3DxIlAqnDkwELLw4aVrx,Lele Pons,407bMQYO7pKNipPaB5DanI,Bloqueo,68
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,7N1t3vT849WXqA4QA1IjoV,Deadweight,63
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,2pgmVSAfyZn54DeSgLUFoj,Budapest,0
2auiVi8sUZo17dLy1HwrTU,Solange,4o8Rk1YzdkTxsSEXd3YhAK,Sound of Rain,66
4oJhB4wMqwZWue2kcpCmCz,Steve Mokwebe,6RMjZgsE9IcQZqubTzLtDs,It Ends with Us,69
2auiVi8sUZo17dLy1HwrTU,Solange,6ZDQdAeTYt13V67K7LJXDv,Jerrod,66
0B3N0ZINFWvizfa8bKiz4v,James TW,5HlFO9E6TgsCpJWVjguZDl,Suitcase,72
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,4q9vIHlDyzwNtbKqgCHVIB,New,62
3TVXtAsR1Inumwj472S9r4,Drake,524wvipGqxPKYWxkjf9y46,Little Bit (feat. Lykke Li),67
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,3lHtxy7keWMXYBQU5LkUXH,Retrograde,64
3azKf6nXrUCI1RLZkX4Aj6,H.1,0GDlfD2tm6pejevucQT8IN,Nothing changes: everything is different,66
74cb3MG0x0BOnYNW1uXYnM,Hillsong UNITED,58Ru1XZP3lxJ6wJoFT2PmL,Another In The Fire - Live,63
56oDRnqbIiwx4mymNEv7dS,Lizzo,1R1NwL3p27XZC9n5xpP8LE,Cuz I Love You,65
68DWke2VjdDmA75aJX5C57,Yelawolf,0PzwV0RvNVjDWkudEzOzdE,Rowdy,63
1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,2eQYv5UJAjtXraIVzy2ZH7,Señorita,61
5gtNVNylJUg6NfvM0LjLtr,Intentional Vibes,37bWNUTzhM1DvYyOEXY0rC,...There You Are!,66
3ApUX1o6oSz321MMECyIYd,Quinn XCII,5foPGlyY3O4uSrFGhfUKGW,Werewolf (feat. Yoshi Flower),64
4K9aclpXgCPNFGEqRlFPal,Peter Manos,19czqg2sES22uiWenXX9dk,You Don't Know Me,69
5XJDexmWFLWOkjOEjOVX3e,Eladio Carrion,7ch7IMYm9DaujSfI1ToSzu,Mi Error,75
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,5zMy6fM0mZebBMBZQuAVEA,Red Dirt Road - with Cody Johnson,57
7vvyFnhnPCb0gn7QwDwP0C,Ivo Phi,5aINJWtQyHHpSnIk5kdI16,Binaural Theta Sinus - 100 Hz - L 106 Hz - R,64
3NPpFNZtSTHheNBaWC82rB,X Ambassadors,3kosv2SiE01oo3QxTDJUtb,BOOM,70
1iJdyDcY98X3GMnUesl7tf,Comethazine,1luVPNhyJQbG79KL7ickl3,ONMYGRANNYKIDS,64
7f0OLhGgBMX9fUjm1dcPip,Alice Merton,50B1PVWbakumorzP54YvK2,Funny Business,63
7rkW85dBwwrJtlHRDkJDAC,NAV,4odbaySGxXOgH7ISBUfgvg,Know Me,65
4udfTw7V8jI4AHi7PEfJfj,Melii,1aSd69BNiOKdT1AUJzsNhN,Slow For Me (feat. Tory Lanez),66
4OSArit7O2Jaj4mgf3YN7A,Mallrat,41quh2FVZsAoj1LqqLEpTj,Nobody's Home,67
3Uobr6LgQpBbk6k4QGAb3V,I Prevail,2JEuoW7VtugjY2XtxK034T,I Don't Belong Here,62
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,6Pg3lOfFt49w6mNmmvzJB2,Body Aint Me,66
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,3AM6AoxPgPyXKCiCjKe1BM,Ease My Mind,62
5y2Xq6xcjJb2jVM54GHK3t,John Legend,3kAcfVOWRXKTt4gvgGzq6P,All of Me,0
6s22t5Y3prQHyaHWUN1R1C,AJR,45AnoM0Gl0gOovIa8wgPaa,100 Bad Days,48
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,56Rmib5mhCfiaSJqhLgEdW,Hard Place - Single Version,68
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,3hPFmyctDusOxzqdpB72EJ,All Of Our Yesterdays,64
3wyVrVrFCkukjdVIdirGVY,Lil Pump,5X4c1AVbFfl8u36AE5QLCI,Butterfly Doors,70
0WOxhx4hikIsyF3CRPLC8W,Famous Dex,7lUwLoEM9rcVmwUghGK9kX,Rockstar Lifestyle,60
2wY79sveU1sp5g7SokKOiI,Sam Smith,0GfS3y8Jd7SHWd9R51s7Fo,Dancing With A Stranger (With Normani) - Cheat Codes Remix,72
5DeI5zDGqIRRmW5o1TrYD0,Delta Hz,53OvBqtojrI9EUmuskfKlJ,Binaural Drone 90 Hz - 91 Hz,64
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,3hjB6mesOgMFTCs3H06VJY,Out Of Love,43
6dXsR7VDJvXnF1LTZlwULx,Casanova,6OIJcRL2yycLyIbzrwOUty,2AM (feat. Tory Lanez & Davido),69
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,6CVOAQAtEUczusr91X6JGD,Honest Man,62
7JqEtz50hLij7xaWbuWV42,Theta Aum,71dTM2TuRg2Xg6l6WBGeTv,Theta Drone - Awareness,65
3iri9nBFs9e4wN7PLIetAw,gnash,2eLPcyGhaTXQBwby9Ey8lG,t-shirt,66
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,03CbQgFxnBFoaaVJTfEqMD,medicine,71
7rkW85dBwwrJtlHRDkJDAC,NAV,6jChisgoIfN75H4RMcGvfL,Stuck With Me,65
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,61Km07hgJuxPOaRWvg5fN1,Out Of Love - Morgan Page Remix,31
4xRYI6VqpkE3UwrDrAZL8L,Logic,4HGwlPELgeqGz0ndBxHtkh,Vacation From Myself,65
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,5t9BKjdi6V54OxHZRmpZxD,Out Of Love - Devault Remix,29
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,6o3EXRKd6XVXeuRY1B9vCd,Out Of Love - Ruhde Remix,28
5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,1aPNMoNPH13hlRwzzg0Gv2,Sunflower (feat. Steve Lacy),61
4r63FhuTkUYltbVAg5TQnk,DaBaby,3yXP1unIs1X9U5FbEarv7e,Deal Wit It,63
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,5cq7ZfNEAT3Rw2GRQJmVq0,Freedom,0
4obzFoKoKRHIphyHzJ35G3,Becky G,3c0uKKorZypy13KkO1u8AD,LBD,70
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,6XbT5JIsI8SGCIZJ62THom,Out Of Love - Marc Stout & Tony Arzadon Remix,23
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,5doZTBqMSsKDZ6f6bn2c5v,Out Of Love - Mangal Suvarnan Remix,22
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,5UYFqUJBBVgpGqdONKbH3t,Women,64
3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship,2vHz2BfuldxOGHVnuDFr4E,With You (Paradoxology),60
68DWke2VjdDmA75aJX5C57,Yelawolf,2mvn2MHPnPJeqgDrZKDnQZ,Catfish Billy 2,63
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,2BPiamp7M8ARGtxjNyTZWf,Ain't Nothing 'Bout You - with Brett Young,57
5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,7D3fFG8XtOI7v0pD2fUmsr,2021,66
6Xa4nbrSTfbioA4lLShbjh,Grizfolk,6Y2DPBV2uBBfqQOPZnW3LD,Spoonful,66
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,5VRm0sILEKd077c76x61PU,Good Woman,63
5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,3pfuy1uQhG7g6Ttbo2Jh0N,Trouble,64
1vaQ6v3pOFxAIrFoPrAcom,Ari Lennox,6kYQKOP3EPbeprB0PEEubB,Shea Butter Baby (with J. Cole),66
2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,5TkfpxFkwl8MU8WvsqkyxJ,Can't Get Enough,67
2Sqr0DXoaYABbjBo9HaMkM,Sara Bareilles,3PITZd3mkBE3tIYlt0jfI5,Fire,60
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,0dySWj8I51qHOleWCFAX5g,doubles,66
6zLBxLdl60ekBLpawtT63I,Cody Johnson,5ggoxc2dhlFjListerctlA,Nothin' on You,62
10gzBoINW3cLJfZUka8Zoe,Above & Beyond,6KjTXwntv8paBCL3El9TnV,Sahara Love - Seven Lions Remix,67
5n24AejjkQFiXAnmqRhTpl,Mindful Behaviour,5VV9fAmGLlXsK568Uax9A2,Alpha 8 Hz,64
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,1BTjbs59uCzs6ajDbZVoor,Hurt Me Once,61
0j9cHGhzQCSi0A7SmtUKlD,Lil AK,1jiU6aaNmohuneyoEO0BsM,LANES,69
6qGkLCMQkNGOJ079iEcC5k,Ben Platt,7mu0nb8PR5mpquEbwbMe6j,Better,61
3hyEbRtp617pNCuuQjyOmc,Lost Kings,6C3MGasn7adPXHlE1z4NbV,FU4E,68
1n2pb9Tsfe4SwAjmUac6YT,Jake Owen,7vF3xkCMvZjAe2nTWY0uQZ,Made For You,58
68DWke2VjdDmA75aJX5C57,Yelawolf,1G3YOUoHADFEaijWZcW3vy,Trailer Park Hollywood,63
3QSQFmccmX81fWCUSPTS7y,Dean Lewis,6iey2E15nqKQ60KW8vBQQi,Stay Awake,74
7rkW85dBwwrJtlHRDkJDAC,NAV,7L9ALJWkzhhG6y9iFbQvbo,Athlete,65
0XKOBt59crntr7HQXXO8Yz,Brooks & Dunn,5Crfmd0ZGarlMUDPqhl7yl,Boot Scootin' Boogie - with Midland,56
6X8WdFjrNhXATMDSs26aCc,Curren$y,5oXsLCXnF1VHp36tyWfYs3,Plan of Attack,64
4YZ5ECfbM2xSTSQTJGBbO5,Gerard Way,0n0XAmYCMWlzj3W9VdMejw,Happy Together (feat. Ray Toro),70
1mbXts9rQTQvSfO4wN6HiY,Back 2 Sleep,59ttRCDKCMD8Aq0xrFHnrP,Delta Sinus 125 Hz - L 126 Hz - R - Drone,63
1mbXts9rQTQvSfO4wN6HiY,Back 2 Sleep,3w15SEPuv2VCTQpO2kQUM3,Delta Sinus 125 Hz - L 128 Hz - R - Drone,64
5TwGqGqJXW0bmSzmdCKLp7,Tranquility Spree,07HJu7NuUxcZTFSHvQEXCu,Binaural Gamma Sinus 40 Hz Drone II,65
2HOMW1liAxI3URnEq95SMS,MISSIO,3EqHFfCSbX4Z1pX8JQ0c0r,I See You,66
