Track ID,Artist Name,Track Name,Danceability,Energy,Loudness,Valence,Tempo,Popularity
4vQPpmTWJi6DLhJWxoMl7k,XLD Library,Gamma 432 Hz - L 462 Hz - R,0.157,0.0259,-30.007,0.0298,70.847,64
1j1za8SLRop8GupCgIbX4h,J Balvin,La Rebelión,0.757,0.798,-3.674,0.71,128.022,64
5ZwLG5AaxZuRLoIBZE5KR4,Fuerza Regida,Soy de Michoacan,0.722,0.683,-8.228,0.7,118.045,64
1uNePI826aqh9uC9pgbeHU,Doja Cat,Tia Tamera (feat. Rico Nasty),0.822,0.654,-4.623,0.421,119.884,64
7FV6v9Oc2iLlHeRhQ9jynX,Tyler Rich,The Difference,0.538,0.755,-5.22,0.697,169.811,64
24nFfy0Vq58gQdbpHP5aXw,Florida Georgia Line,Swerve,0.671,0.872,-4.574,0.907,139.979,63
4moraUoFjbuJdowf6TfggV,AJR,Dear Winter,0.633,0.217,-9.717,0.546,94.13,63
6nZNfzQAsoyZFQnzzzDSpj,Maren Morris,Great Ones,0.583,0.834,-5.372,0.571,145.024,63
7ibxBJTi65IESyScbTGriO,Florida Georgia Line,Colorado,0.514,0.843,-2.696,0.779,74.919,63
0rLfccUtmbhlmTAOzc4gkT,G Herbo,Never Scared (feat. Juice WRLD),0.517,0.742,-5.941,0.145,81.969,63
1f1N3p0xiFY0LPCOSb8LpK,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",0.727,0.588,-9.568,0.964,104.413,63
6dlikXSUYtmt2AviTTZuwZ,Comethazine,DEMAR DEROZAN,0.689,0.777,-5.465,0.492,139.723,63
49oBFP6ZHPtd6t33LFTD3E,Chris Janson,Good Vibes,0.582,0.846,-2.771,0.736,92.004,63
5FWyHjKMW85oZoqgG1zD9b,Future,Servin Killa Kam,0.847,0.661,-4.614,0.184,143.979,63
5VRm0sILEKd077c76x61PU,Maren Morris,Good Woman,0.35,0.436,-6.933,0.284,131.716,63
6PpqrY1QzPLAj4JUOkrS95,Alex Couture,Echoes of Your Soul,0.062,0.104,-27.315,0.0346,68.798,63
57DVaIfWIKSx3zW9mcVFhc,Keith Urban,Happier - Recorded At Sound Stage Studios Nashville,0.666,0.46,-10.602,0.396,93.098,63
50B1PVWbakumorzP54YvK2,Alice Merton,Funny Business,0.665,0.701,-4.705,0.455,103.314,63
2Xz88sbKdSksX2Nob0Tr44,Maren Morris,Flavor,0.282,0.872,-4.937,0.506,80.497,63
1xrw0MIXasQIaD9oLqE4qF,Mindful Behaviour,Alpha Drone 8 Hz,0.218,0.0282,-30.323,0.379,75.195,63
3yXP1unIs1X9U5FbEarv7e,DaBaby,Deal Wit It,0.837,0.691,-6.407,0.675,162.114,63
6qWh1LcOsSwozALQzQjQ9K,Juice WRLD,Robbery,0.655,0.676,-5.089,0.568,159.905,63
58Ru1XZP3lxJ6wJoFT2PmL,Hillsong UNITED,Another In The Fire - Live,0.451,0.688,-7.826,0.0805,135.056,63
3ZjmloY4fJkfs9qYH82Oau,Anitta,Poquito,0.701,0.852,-4.03,0.607,144.837,63
6Kx5zccLx3zj4R49HTvcjB,Yung Gravy,Magic,0.784,0.731,-6.159,0.402,108.003,63
4JsKaTag0OHXibnqYcDfIA,Young M.A,Stubborn Ass,0.617,0.42,-5.165,0.213,87.15,63
1N7CHs4eGjgr3gjyUgq75Y,DaBaby,Carpet Burn,0.824,0.859,-5.668,0.903,77.973,62
1QOtqVejAXZ8zgMamCgHEF,Fetty Wap,Trippin Baby,0.846,0.578,-11.464,0.706,149.018,62
4GXcHGMST0C7ikdU8Bt4Ii,03 Greedo,Trap House (feat. Shoreline Mafia),0.73,0.485,-5.808,0.282,97.43,62
5U8sc8et1PiuDQfIQ2J98a,DaBaby,Tupac,0.8,0.749,-4.943,0.961,151.851,62
434qMuoGlR7oBezGjdI1zx,Maren Morris,Shade,0.503,0.568,-7.477,0.378,139.952,62
5ggoxc2dhlFjListerctlA,Cody Johnson,Nothin' on You,0.358,0.358,-7.18,0.158,134.629,62
640a76CXhbaBqamyiGoQi3,Thomas Rhett,Don’t Threaten Me With A Good Time,0.656,0.81,-4.66,0.731,100.968,62
2gjPbUsttk6GqJOUAh9WzN,DaBaby,Best Friend (feat. Rich The Kid),0.87,0.606,-6.713,0.605,150.154,62
07XiC73mZOpty3x2KNOEUi,ScHoolboy Q,Numb Numb Juice,0.896,0.464,-7.969,0.187,157.035,62
6HBhMdKR4HRfQ3fuGUFbzE,Adam Doleac,Famous,0.736,0.423,-6.934,0.346,94.919,62
3yqhrpvG25PVXaLvmvnUcX,Megan Thee Stallion,Sex Talk,0.908,0.77,-6.285,0.591,139.93,62
706LIOTPrPaOQmLZgtm0AI,Caravan Palace,Miracle,0.708,0.881,-5.411,0.527,99.988,61
7lUwLoEM9rcVmwUghGK9kX,Famous Dex,Rockstar Lifestyle,0.768,0.495,-11.638,0.666,74.999,61
4QWaq7U3fufJjy1rCBm6ds,Cody Johnson,Ain't Nothin' to It,0.514,0.618,-5.673,0.311,139.977,61
2iKgphrypC9gXmlg5qvYLK,Tiësto,Halfway There (feat. Lena Leon),0.59,0.888,-4.151,0.0715,128.025,61
2tOz2UUyMhzZA6P7e0r0du,Frankie Valli,Can't Take My Eyes Off You,0.581,0.78,-7.053,0.561,123.711,61
1aPNMoNPH13hlRwzzg0Gv2,Vampire Weekend,Sunflower (feat. Steve Lacy),0.863,0.576,-5.756,0.933,100.034,61
3PITZd3mkBE3tIYlt0jfI5,Sara Bareilles,Fire,0.666,0.726,-7.921,0.462,107.032,61
2vHz2BfuldxOGHVnuDFr4E,Elevation Worship,With You (Paradoxology),0.359,0.253,-9.238,0.265,89.723,61
6j0YxbtGQ37aGHztis7qKN,Sara Bareilles,If I Can't Have You,0.664,0.601,-8.455,0.66,87.008,60
70aS0jAJszShUpwp0Mq6cB,Sara Bareilles,No Such Thing,0.677,0.45,-9.352,0.432,119.912,60
2N8qVDq1MI0wKHngJMLlbZ,Luigi 21 Plus,Siempre Papi Nunca Inpapi,0.797,0.744,-6.283,0.722,93.981,60
2ODfbYuZP5i2UrVXgYxPyu,Young Dolph,By Mistake (Remix) (feat. Juicy J & Project Pat),0.858,0.722,-3.789,0.209,143.983,60
2pTcCgUr9SJZXCcVqkRX26,Vampire Weekend,Harmony Hall,0.653,0.76,-6.086,0.6,98.008,59
1GUpz8hSy5hhqA2AHwF0xD,Sara Bareilles,Orpheus,0.626,0.484,-7.94,0.367,79.962,59
4jHI8A4ObhlHvfJVo3SqAy,Sara Bareilles,Armor,0.53,0.731,-7.073,0.69,78.796,59
4FR7fPfbZwNFajVLn4Bg4q,Sara Bareilles,Poetry by Dead Men,0.624,0.644,-7.95,0.419,81.97,59
3UUKWZzwmTvnZ8ecygPpXt,Sara Bareilles,Eyes on You,0.487,0.674,-7.445,0.479,165.968,59
64vkacv9XtTjAQSosbUbW2,Brooks & Dunn,My Maria - with Thomas Rhett,0.624,0.807,-6.319,0.649,125.019,59
5v98VA4TXznJNrw0XRphIb,Calvin Harris,I'm Not Alone - 2019 Edit,0.6,0.982,-3.921,0.212,127.994,59
3o9lfY9tbv3S00atFxNki5,Vampire Weekend,Big Blue,0.692,0.307,-9.649,0.412,150.041,59
3fgHGI8rwh9ghBa9hGMleA,Sara Bareilles,Miss Simone,0.674,0.332,-11.281,0.487,127.674,58
7ooYI071aM9FJ1tZyS99oB,Sara Bareilles,Saint Honesty,0.607,0.197,-10.761,0.26,110.969,58
1cN45YtJost0rjvbseomXj,Martin Garrix,Mistaken (feat. Alex Aris) - Club Mix,0.61,0.782,-6.878,0.119,128.004,58
1Hha9paHfC8YEUHV9bKcda,Tiësto,Trouble (feat. Micky Blue),0.611,0.875,-3.917,0.304,128.0,58
3faZ2pjQRByXR9UWWPV9vr,Trey Songz,Chi Chi (feat. Chris Brown) - Croatia Squad Remix,0.743,0.93,-3.821,0.562,122.022,58
5zMy6fM0mZebBMBZQuAVEA,Brooks & Dunn,Red Dirt Road - with Cody Johnson,0.595,0.44,-7.795,0.336,128.334,58
7BJY63uiq54TqNBfq5614G,Sara Bareilles,Someone Who Loves Me,0.567,0.299,-14.895,0.236,135.805,58
2BPiamp7M8ARGtxjNyTZWf,Brooks & Dunn,Ain't Nothing 'Bout You - with Brett Young,0.676,0.753,-6.239,0.772,96.993,58
31f9qUpl8NB9oEq5MSvjLf,Sara Bareilles,Wicked Love,0.524,0.683,-6.503,0.758,179.921,58
5Crfmd0ZGarlMUDPqhl7yl,Brooks & Dunn,Boot Scootin' Boogie - with Midland,0.609,0.846,-4.437,0.643,130.479,57
5N3rqRyx3iNgWPkqAMFHH0,Vampire Weekend,2021,0.821,0.287,-7.0,0.469,73.794,57
0yZAZuZLrahKlpYi6qmdqx,Anderson .Paak,King James,0.731,0.877,-8.497,0.891,107.891,57
5qOCmP9qU3AmeCIZ4hjimg,Brooks & Dunn,Believe - with Kane Brown,0.583,0.394,-7.73,0.184,120.049,56
0piz7NPKiFyeQIMWRTPmbb,Brooks & Dunn,Hard Workin' Man - with Brothers Osborne,0.481,0.906,-4.18,0.437,144.081,56
2MyznwTgremxRpMEiD5mcp,Brooks & Dunn,My Next Broken Heart - with Jon Pardi,0.504,0.915,-3.354,0.889,141.996,56
3tTm8mMwTADdThvuzGLjTg,Brooks & Dunn,You're Gonna Miss Me When I'm Gone - with Ashley McBryde,0.57,0.483,-7.907,0.0574,139.813,55
5wJyLntSyi1FLpvhCm9FJD,Ozuna,Baila Baila Baila - Remix,0.597,0.736,-7.008,0.712,120.55,55
7hzyuLLHrQALKn7kIAc6cR,Brooks & Dunn,Lost and Found - with Tyler Booth,0.625,0.842,-5.171,0.678,117.998,55
4ryRq8ZoagaybmN8jUJzbq,Miguel,Te Lo Dije (Spanish Version) (feat. Flor de Toloache),0.533,0.498,-5.073,0.553,133.96,54
2Oloty067EQBgjKDe4k4VM,Brooks & Dunn,Mama Don't Get Dressed Up For Nothing - with LANCO,0.601,0.909,-4.051,0.805,125.029,54
02MQQqrcVAiWJlb1JYvxnL,Miguel,Caramelo Duro (Spanish Version) (feat. Kali Uchis),0.648,0.753,-4.35,0.792,100.001,54
4HrYn3L1jnlNe59QfjFPj3,AJR,Birthday Party,0.707,0.462,-6.696,0.547,83.994,53
1ndptsbP6s7WV3fTnp1j74,Calvin Harris,I'm Not Alone - 2009 Remaster,0.613,0.961,-4.252,0.166,128.012,51
6S4sp19reiIXCK96C4BoDW,Miguel,Criminal (Spanish Version) (feat. C. Tangana),0.3,0.557,-6.765,0.203,153.18,50
45AnoM0Gl0gOovIa8wgPaa,AJR,100 Bad Days,0.626,0.639,-5.62,0.638,144.009,49
6lDRkJZe7pTlpAHqsBbnM6,Banda Sinaloense MS de Sergio Lizárraga,Que Fuimos - Versión Acústica,0.595,0.325,-7.88,0.282,125.724,49
6msZFCM1qdeGd4ihdDy5D4,Chris Brown,Back To Love,0.774,0.821,-5.027,0.617,122.974,48
73a7QCttEiEy9ZVKw8GrXe,Ariana Grande,MONOPOLY (with Victoria Monét),0.899,0.523,-8.527,0.639,143.98,47
3O0e0LHTpza0rYVDbZfQ4r,P!nk,Can We Pretend,0.524,0.806,-3.447,0.45,115.172,47
3g9GwkLllMKebpLsFC6g6a,Calvin Harris,I'm Not Alone - Thomas Schumacher Remix,0.566,0.88,-8.354,0.0334,128.023,47
08AJ0xQv5LRZsvXf1Jkr2y,Lil Peep,Gym Class,0.622,0.347,-13.292,0.0757,75.512,45
4XrQXeFcgsE5Wq30VfDMKL,Fleetwood Mac,Albatross (Live) [Remastered],0.189,0.262,-7.64,0.207,178.368,45
3hjB6mesOgMFTCs3H06VJY,Alessia Cara,Out Of Love,0.492,0.267,-9.25,0.137,117.679,44
1feq11zHN3P3mmoUZzsKaB,Miguel,Banana Clip - Spanish Version,0.642,0.659,-5.645,0.712,85.051,42
46lg3BbcutEvBWXmC8BeTm,Miguel,Sky Walker - Spanish Version,0.652,0.799,-5.452,0.406,146.016,41
4PkIDTPGedm0enzdvilLNd,Ellie Goulding,Sixteen,0.669,0.801,-5.445,0.541,109.919,40
2VDTgXwf3F6kcpX4HI0BKy,Sia,"Heaven Can Wait (feat. Sia, Diplo, and Labrinth)",0.585,0.525,-5.915,0.533,167.811,40
5UPB14jxrMJQCNBPUJuJFE,Dan + Shay,Keeping Score - Acoustic,0.653,0.545,-6.29,0.441,136.003,38
4RvgXRGC2da3Khuaa9N1FD,Trey Songz,Chi Chi (feat. Chris Brown),0.744,0.549,-6.041,0.277,110.004,38
5YpC7YwKRxoVDxWbaP4AT6,ScHoolboy Q,CHopstix (with Travis Scott),0.959,0.606,-7.055,0.64,127.969,37
2mMQFumTaHcwMZsiNE57Um,Sia,"Welcome to the Wonderful World of (feat. Sia, Diplo, and Labrinth)",0.499,0.324,-7.944,0.397,119.266,36
4EZc5VXRRJ77XSmCbvueXG,Chris Brown,Back To Love,0.754,0.831,-5.047,0.579,122.952,36
36tWMPSkNzD5XKbkGEZha1,Snoop Dogg,Heavy Hittas - Remix,0.794,0.539,-9.078,0.671,99.059,34
6k71NlTnn41Vk7RJX7CSbY,Sia,"Angel in Your Eyes (feat. Sia, Diplo, and Labrinth)",0.607,0.616,-6.925,0.698,184.111,34
4fC6tDEFmSBBCRBUOPeQ8b,Kygo,Think About You - Galantis Remix,0.621,0.898,-4.569,0.332,124.018,33
3j4lctlzJqDLNZjTLmc9CV,Sia,"It's Time (feat. Sia, Diplo, and Labrinth)",0.398,0.245,-9.215,0.249,87.079,33
3Rwr1UNSYiQRy8PdPZOAzx,Dan + Shay,Speechless - Acoustic,0.574,0.482,-6.875,0.428,67.037,32
61Km07hgJuxPOaRWvg5fN1,Alessia Cara,Out Of Love - Morgan Page Remix,0.702,0.737,-6.269,0.226,127.969,32
4xigPf2sigSPmuFH3qCelB,Sia,"Genius (feat. Sia, Diplo, and Labrinth)",0.603,0.615,-4.931,0.561,158.657,32
100eDEmpWV5YGVCqHI0leU,Sia,"Audio (feat. Sia, Diplo, and Labrinth)",0.568,0.701,-4.566,0.353,89.969,31
4lJNen4SMTIJMahALc3DcB,Sia,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",0.69,0.714,-5.948,0.489,112.009,31
5G0ODnPPuMuFOn5d1lUoAx,Dan + Shay,Tequila - Acoustic,0.461,0.658,-5.752,0.566,171.839,31
6Dma0t0hOe6Bd6u5YRKF3n,Sia,"No New Friends (feat. Sia, Diplo, and Labrinth)",0.725,0.703,-4.641,0.638,106.032,31
0HCDvbGNsigLpkzCDwpKVr,Sia,"Mountains (feat. Sia, Diplo, and Labrinth)",0.625,0.601,-7.766,0.195,85.967,30
75e5IAhy49eoYHncQNVsh8,blackbear,DEAD TO ME,0.709,0.713,-5.464,0.227,139.966,30
5t9BKjdi6V54OxHZRmpZxD,Alessia Cara,Out Of Love - Devault Remix,0.569,0.703,-7.936,0.0487,101.989,30
6o3EXRKd6XVXeuRY1B9vCd,Alessia Cara,Out Of Love - Ruhde Remix,0.667,0.533,-8.78,0.198,127.997,30
4TlbZgqxhJ6uN3tpVyjw90,Sia,"Genius (feat. Sia, Diplo, and Labrinth) - Lil Wayne Remix",0.655,0.764,-3.381,0.707,159.017,28
5hDog09WKBa9TTFCcJgA7u,Maren Morris,Kingdom of One - from For The Throne (Music Inspired by the HBO Series Game of Thrones),0.443,0.399,-7.578,0.0787,86.086,26
6XbT5JIsI8SGCIZJ62THom,Alessia Cara,Out Of Love - Marc Stout & Tony Arzadon Remix,0.772,0.892,-3.129,0.34,125.988,23
