Artist Name,Track Name,Genre,Popularity Score
ScHoolboy Q,Numb Numb Juice,trap music,83
ScHoolboy Q,Numb Numb Juice,underground hip hop,83
Billie Eilish,goodbye,electropop,85
Ariana Grande,in my head,dance pop,84
Ariana Grande,in my head,pop,84
Ariana Grande,in my head,post-teen pop,84
P!nk,Walk Me Home,dance pop,89
P!nk,Walk Me Home,pop,89
P!nk,Walk Me Home,post-teen pop,89
Future,First Off (feat. Travis Scott),atl hip hop,83
Future,First Off (feat. Travis Scott),hip hop,83
Future,First Off (feat. Travis Scott),pop,83
Future,First Off (feat. Travis Scott),pop rap,83
Future,First Off (feat. Travis Scott),rap,83
Future,First Off (feat. Travis Scott),southern hip hop,83
Future,First Off (feat. Travis Scott),trap music,83
Post Malone,Wow. - Remix,pop,84
Post Malone,Wow. - Remix,rap,84
Khalid,Talk REMIX,pop,0
Juice WRLD,Feeling,chicago rap,81
Ariana Grande,MONOPOLY (with Victoria Monét),dance pop,47
Ariana Grande,MONOPOLY (with Victoria Monét),pop,47
Ariana Grande,MONOPOLY (with Victoria Monét),post-teen pop,47
Juice WRLD,Flaws And Sins,chicago rap,81
YUNGBLUD,11 Minutes (with Halsey feat. Travis Barker),british indie rock,86
YUNGBLUD,11 Minutes (with Halsey feat. Travis Barker),modern rock,86
Lil Peep,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),emo rap,84
Lil Peep,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),lgbtq+ hip hop,84
Future,Crushed Up,atl hip hop,82
Future,Crushed Up,hip hop,82
Future,Crushed Up,pop,82
Future,Crushed Up,pop rap,82
Future,Crushed Up,rap,82
Future,Crushed Up,southern hip hop,82
Future,Crushed Up,trap music,82
Logic,Confessions of a Dangerous Mind,conscious hip hop,82
Logic,Confessions of a Dangerous Mind,dmv rap,82
Logic,Confessions of a Dangerous Mind,hip hop,82
Logic,Confessions of a Dangerous Mind,pop rap,82
Logic,Confessions of a Dangerous Mind,rap,82
Ariana Grande,make up,dance pop,83
Ariana Grande,make up,pop,83
Ariana Grande,make up,post-teen pop,83
Why Don't We,Big Plans,boy band,86
Why Don't We,Big Plans,dance pop,86
Why Don't We,Big Plans,pop,86
Why Don't We,Big Plans,post-teen pop,86
Why Don't We,Big Plans,teen pop,86
Gunna,Speed It Up,atl hip hop,80
Gunna,Speed It Up,hip hop,80
Gunna,Speed It Up,pop rap,80
Gunna,Speed It Up,rap,80
Gunna,Speed It Up,trap music,80
Yo Gotti,Put a Date On It (feat. Lil Baby),dirty south rap,79
Yo Gotti,Put a Date On It (feat. Lil Baby),gangster rap,79
Yo Gotti,Put a Date On It (feat. Lil Baby),hip hop,79
Yo Gotti,Put a Date On It (feat. Lil Baby),memphis hip hop,79
Yo Gotti,Put a Date On It (feat. Lil Baby),pop,79
Yo Gotti,Put a Date On It (feat. Lil Baby),pop rap,79
Yo Gotti,Put a Date On It (feat. Lil Baby),rap,79
Yo Gotti,Put a Date On It (feat. Lil Baby),southern hip hop,79
Yo Gotti,Put a Date On It (feat. Lil Baby),trap music,79
Maluma,HP,reggaeton,93
XXXTENTACION,Sauce!,emo rap,81
XXXTENTACION,Sauce!,miami hip hop,81
Lil Skies,Bad Girls (feat. Gucci Mane),trap music,80
Jonas Brothers,Cool,boy band,82
Jonas Brothers,Cool,dance pop,82
Jonas Brothers,Cool,pop,82
Jonas Brothers,Cool,post-teen pop,82
2 Chainz,Whip (feat. Travis Scott),atl hip hop,80
2 Chainz,Whip (feat. Travis Scott),hip hop,80
2 Chainz,Whip (feat. Travis Scott),pop,80
2 Chainz,Whip (feat. Travis Scott),pop rap,80
2 Chainz,Whip (feat. Travis Scott),rap,80
2 Chainz,Whip (feat. Travis Scott),southern hip hop,80
2 Chainz,Whip (feat. Travis Scott),trap music,80
Florida Georgia Line,Talk You Out Of It,contemporary country,78
Florida Georgia Line,Talk You Out Of It,country,78
Florida Georgia Line,Talk You Out Of It,country pop,78
Florida Georgia Line,Talk You Out Of It,country road,78
Florida Georgia Line,Talk You Out Of It,modern country rock,78
DaBaby,Suge,nc hip hop,78
DaBaby,Suge,rap,78
DaBaby,Suge,southern hip hop,78
DaBaby,Suge,trap music,78
DaBaby,Suge,vapor trap,78
Juice WRLD,Ring Ring (with Rvssian feat. Clever),chicago rap,79
Ava Max,So Am I,dance pop,89
Ava Max,So Am I,pop,89
Blueface,"Thotiana (feat. Cardi B, YG) [Remix]",cali rap,82
Blueface,"Thotiana (feat. Cardi B, YG) [Remix]",trap music,82
Gunna,Same Yung Nigga (feat. Playboi Carti),atl hip hop,79
Gunna,Same Yung Nigga (feat. Playboi Carti),hip hop,79
Gunna,Same Yung Nigga (feat. Playboi Carti),pop rap,79
Gunna,Same Yung Nigga (feat. Playboi Carti),rap,79
Gunna,Same Yung Nigga (feat. Playboi Carti),trap music,79
Juice WRLD,HeMotions,chicago rap,79
Thomas Rhett,Look What God Gave Her,contemporary country,78
Thomas Rhett,Look What God Gave Her,country,78
Thomas Rhett,Look What God Gave Her,country road,78
Thomas Rhett,Look What God Gave Her,modern country rock,78
Calvin Harris,Giant (with Rag'n'Bone Man),dance pop,94
Calvin Harris,Giant (with Rag'n'Bone Man),edm,94
Calvin Harris,Giant (with Rag'n'Bone Man),electro house,94
Calvin Harris,Giant (with Rag'n'Bone Man),house,94
Calvin Harris,Giant (with Rag'n'Bone Man),pop,94
Calvin Harris,Giant (with Rag'n'Bone Man),progressive house,94
Calvin Harris,Giant (with Rag'n'Bone Man),uk dance,94
Daya,Insomnia,dance pop,83
Daya,Insomnia,electropop,83
Daya,Insomnia,pop,83
Daya,Insomnia,post-teen pop,83
Daya,Insomnia,viral pop,83
Sia,No New Friends,australian dance,85
Sia,No New Friends,australian pop,85
Sia,No New Friends,dance pop,85
Sia,No New Friends,pop,85
Zedd,365,complextro,87
Zedd,365,dance pop,87
Zedd,365,edm,87
Zedd,365,german techno,87
Zedd,365,pop,87
Zedd,365,post-teen pop,87
Zedd,365,tropical house,87
Offset,How Did I Get Here (feat. J. Cole),atl hip hop,79
Offset,How Did I Get Here (feat. J. Cole),pop,79
Offset,How Did I Get Here (feat. J. Cole),pop rap,79
Offset,How Did I Get Here (feat. J. Cole),rap,79
Offset,How Did I Get Here (feat. J. Cole),trap music,79
Juice WRLD,Who Shot Cupid?,chicago rap,78
Rich The Kid,Fall Threw (feat. Young Thug & Gunna),atl hip hop,79
Rich The Kid,Fall Threw (feat. Young Thug & Gunna),pop,79
Rich The Kid,Fall Threw (feat. Young Thug & Gunna),pop rap,79
Rich The Kid,Fall Threw (feat. Young Thug & Gunna),rap,79
Rich The Kid,Fall Threw (feat. Young Thug & Gunna),southern hip hop,79
Rich The Kid,Fall Threw (feat. Young Thug & Gunna),trap music,79
Julia Michaels,What A Time (feat. Niall Horan),dance pop,84
Julia Michaels,What A Time (feat. Niall Horan),electropop,84
Julia Michaels,What A Time (feat. Niall Horan),pop,84
Julia Michaels,What A Time (feat. Niall Horan),post-teen pop,84
Julia Michaels,What A Time (feat. Niall Horan),r&b,84
Florida Georgia Line,Simple,contemporary country,78
Florida Georgia Line,Simple,country,78
Florida Georgia Line,Simple,country pop,78
Florida Georgia Line,Simple,country road,78
Florida Georgia Line,Simple,modern country rock,78
Bazzi,Paradise,dance pop,81
Bazzi,Paradise,pop,81
Bazzi,Paradise,post-teen pop,81
The Chainsmokers,Kills You Slowly,dance pop,82
The Chainsmokers,Kills You Slowly,edm,82
The Chainsmokers,Kills You Slowly,electropop,82
The Chainsmokers,Kills You Slowly,pop,82
The Chainsmokers,Kills You Slowly,tropical house,82
NAV,Price On My Head (feat. The Weeknd),canadian hip hop,81
NAV,Price On My Head (feat. The Weeknd),pop,81
NAV,Price On My Head (feat. The Weeknd),pop rap,81
NAV,Price On My Head (feat. The Weeknd),rap,81
NAV,Price On My Head (feat. The Weeknd),southern hip hop,81
NAV,Price On My Head (feat. The Weeknd),trap music,81
Alan Walker,On My Way,tropical house,89
Maren Morris,GIRL,contemporary country,77
Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),dance pop,88
Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),latin,88
Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),latin pop,88
Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),mexican pop,88
Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),pop,88
DaBaby,Goin Baby,nc hip hop,77
DaBaby,Goin Baby,rap,77
DaBaby,Goin Baby,southern hip hop,77
DaBaby,Goin Baby,trap music,77
DaBaby,Goin Baby,vapor trap,77
PnB Rock,I Like Girls (feat. Lil Skies),hip hop,78
PnB Rock,I Like Girls (feat. Lil Skies),pop,78
PnB Rock,I Like Girls (feat. Lil Skies),pop rap,78
PnB Rock,I Like Girls (feat. Lil Skies),rap,78
PnB Rock,I Like Girls (feat. Lil Skies),trap music,78
Lil Uzi Vert,Sanguine Paradise,philly rap,72
Lil Uzi Vert,Sanguine Paradise,rap,72
Lil Uzi Vert,Sanguine Paradise,trap music,72
Why Don't We,I Don't Belong In This Club,boy band,82
Why Don't We,I Don't Belong In This Club,dance pop,82
Why Don't We,I Don't Belong In This Club,pop,82
Why Don't We,I Don't Belong In This Club,post-teen pop,82
Why Don't We,I Don't Belong In This Club,teen pop,82
Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),hip hop,82
Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),pop,82
Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),pop rap,82
Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),rap,82
Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),southern hip hop,82
Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),trap music,82
YBN Cordae,Have Mercy,dmv rap,78
YBN Cordae,Have Mercy,rap,78
YBN Cordae,Have Mercy,trap music,78
YBN Cordae,Have Mercy,underground hip hop,78
YBN Cordae,Have Mercy,vapor trap,78
G-Eazy,West Coast,hip hop,79
G-Eazy,West Coast,indie pop rap,79
G-Eazy,West Coast,pop,79
G-Eazy,West Coast,pop rap,79
G-Eazy,West Coast,rap,79
Martin Garrix,No Sleep (feat. Bonn),big room,87
Martin Garrix,No Sleep (feat. Bonn),edm,87
Martin Garrix,No Sleep (feat. Bonn),pop,87
Martin Garrix,No Sleep (feat. Bonn),progressive house,87
Martin Garrix,No Sleep (feat. Bonn),tropical house,87
Dalex,Pa Mí - Remix,reggaeton flow,93
Khalid,Saturday Nights REMIX,pop,80
Tame Impala,Patience,australian psych,80
Tame Impala,Patience,modern rock,80
Tame Impala,Patience,neo-psychedelic,80
Tame Impala,Patience,psychedelic rock,80
Nicky Jam,Te Robaré,latin,88
Nicky Jam,Te Robaré,latin hip hop,88
Nicky Jam,Te Robaré,pop,88
Nicky Jam,Te Robaré,reggaeton,88
Nicky Jam,Te Robaré,tropical,88
Juice WRLD,Big,chicago rap,77
Dennis Lloyd,Never Go Back,israeli pop,84
Chris Brown,Undecided,dance pop,84
Chris Brown,Undecided,pop,84
Chris Brown,Undecided,pop rap,84
Chris Brown,Undecided,r&b,84
Chris Brown,Undecided,rap,84
Manuel Turizo,Esclavo de Tus Besos,colombian pop,90
Manuel Turizo,Esclavo de Tus Besos,latin,90
Manuel Turizo,Esclavo de Tus Besos,reggaeton,90
Khalid,Self,pop,81
Kygo,Think About You,edm,84
Kygo,Think About You,pop,84
Kygo,Think About You,tropical house,84
Kodak Black,Pimpin Ain't Eazy,miami hip hop,76
Kodak Black,Pimpin Ain't Eazy,rap,76
Kodak Black,Pimpin Ain't Eazy,trap music,76
Hozier,Almost (Sweet Music),folk-pop,76
Hozier,Almost (Sweet Music),irish singer-songwriter,76
Hozier,Almost (Sweet Music),pop,76
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,pop,81
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,rap,81
AJR,100 Bad Days,modern rock,74
AJR,100 Bad Days,pop,74
Martin Jensen,Nobody,big room,82
Martin Jensen,Nobody,dance pop,82
Martin Jensen,Nobody,edm,82
Martin Jensen,Nobody,electro house,82
Martin Jensen,Nobody,pop,82
Martin Jensen,Nobody,pop edm,82
Martin Jensen,Nobody,tropical house,82
Halsey,Without Me (with Juice WRLD),dance pop,78
Halsey,Without Me (with Juice WRLD),electropop,78
Halsey,Without Me (with Juice WRLD),etherpop,78
Halsey,Without Me (with Juice WRLD),indie poptimism,78
Halsey,Without Me (with Juice WRLD),pop,78
Halsey,Without Me (with Juice WRLD),post-teen pop,78
Old Dominion,Make It Sweet,contemporary country,75
Old Dominion,Make It Sweet,country road,75
Bhad Bhabie,Bestie (feat. Kodak Black),pop,79
Bhad Bhabie,Bestie (feat. Kodak Black),trap queen,79
Lil Uzi Vert,That's A Rack,philly rap,66
Lil Uzi Vert,That's A Rack,rap,66
Lil Uzi Vert,That's A Rack,trap music,66
2 Chainz,Rule The World (feat. Ariana Grande),atl hip hop,78
2 Chainz,Rule The World (feat. Ariana Grande),hip hop,78
2 Chainz,Rule The World (feat. Ariana Grande),pop,78
2 Chainz,Rule The World (feat. Ariana Grande),pop rap,78
2 Chainz,Rule The World (feat. Ariana Grande),rap,78
2 Chainz,Rule The World (feat. Ariana Grande),southern hip hop,78
2 Chainz,Rule The World (feat. Ariana Grande),trap music,78
Lil Pump,Butterfly Doors,emo rap,79
Lil Pump,Butterfly Doors,miami hip hop,79
Lil Pump,Butterfly Doors,rap,79
Lil Pump,Butterfly Doors,trap music,79
Lil Skies,Real Ties,trap music,77
Old Dominion,One Man Band,contemporary country,75
Old Dominion,One Man Band,country road,75
Juice WRLD,Syphilis,chicago rap,76
Billie Eilish,WHEN I WAS OLDER - Music Inspired By The Film ROMA,electropop,80
NLE Choppa,Shotta Flow 2,vapor trap,75
Rich The Kid,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie),atl hip hop,76
Rich The Kid,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie),pop,76
Rich The Kid,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie),pop rap,76
Rich The Kid,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie),rap,76
Rich The Kid,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie),southern hip hop,76
Rich The Kid,Like Mike (feat. Jay Critch & A Boogie wit da Hoodie),trap music,76
Juice WRLD,ON GOD (feat. Young Thug),chicago rap,76
Juice WRLD,Out My Way,chicago rap,75
Offset,Clout (feat. Cardi B),atl hip hop,77
Offset,Clout (feat. Cardi B),pop,77
Offset,Clout (feat. Cardi B),pop rap,77
Offset,Clout (feat. Cardi B),rap,77
Offset,Clout (feat. Cardi B),trap music,77
Gunna,Outstanding,atl hip hop,75
Gunna,Outstanding,hip hop,75
Gunna,Outstanding,pop rap,75
Gunna,Outstanding,rap,75
Gunna,Outstanding,trap music,75
Juice WRLD,10 Feet,chicago rap,75
Gunna,3 Headed Snake (feat. Young Thug),atl hip hop,75
Gunna,3 Headed Snake (feat. Young Thug),hip hop,75
Gunna,3 Headed Snake (feat. Young Thug),pop rap,75
Gunna,3 Headed Snake (feat. Young Thug),rap,75
Gunna,3 Headed Snake (feat. Young Thug),trap music,75
Juice WRLD,Desire,chicago rap,75
Lil Pump,Be Like Me (feat. Lil Wayne),emo rap,80
Lil Pump,Be Like Me (feat. Lil Wayne),miami hip hop,80
Lil Pump,Be Like Me (feat. Lil Wayne),rap,80
Lil Pump,Be Like Me (feat. Lil Wayne),trap music,80
Juice WRLD,The Bees Knees,chicago rap,75
Lil Skies,Name in the Sand,trap music,75
Lil Skies,Stop The Madness (feat. Gunna),trap music,76
G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",hip hop,77
G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",indie pop rap,77
G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",pop,77
G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",pop rap,77
G-Eazy,"West Coast (feat. Blueface, ALLBLACK & YG)",rap,77
DJ Luian,Verte Ir,latin,87
DJ Luian,Verte Ir,reggaeton flow,87
Juice WRLD,Demonz (feat. Brent Faiyaz) - Interlude,chicago rap,75
John Mayer,I Guess I Just Feel Like,neo mellow,80
John Mayer,I Guess I Just Feel Like,pop,80
John Mayer,I Guess I Just Feel Like,pop rock,80
John Mayer,I Guess I Just Feel Like,singer-songwriter,80
NAV,Tap (feat. Meek Mill),canadian hip hop,76
NAV,Tap (feat. Meek Mill),pop,76
NAV,Tap (feat. Meek Mill),pop rap,76
NAV,Tap (feat. Meek Mill),rap,76
NAV,Tap (feat. Meek Mill),southern hip hop,76
NAV,Tap (feat. Meek Mill),trap music,76
Drax Project,Woke Up Late (feat. Hailee Steinfeld),nz pop,79
BLACKPINK,Kill This Love,k-pop,80
Lady Gaga,Money Honey,dance pop,0
Lady Gaga,Money Honey,pop,0
Offset,Lick,atl hip hop,78
Offset,Lick,pop,78
Offset,Lick,pop rap,78
Offset,Lick,rap,78
Offset,Lick,trap music,78
Comethazine,Walk (Remix),trap music,76
Comethazine,Walk (Remix),underground hip hop,76
Comethazine,Walk (Remix),vapor trap,76
Rich The Kid,Tic Toc (with Tory Lanez),atl hip hop,76
Rich The Kid,Tic Toc (with Tory Lanez),pop,76
Rich The Kid,Tic Toc (with Tory Lanez),pop rap,76
Rich The Kid,Tic Toc (with Tory Lanez),rap,76
Rich The Kid,Tic Toc (with Tory Lanez),southern hip hop,76
Rich The Kid,Tic Toc (with Tory Lanez),trap music,76
Ryan Hurd,To a T,contemporary country,74
Ryan Hurd,To a T,country pop,74
Ryan Hurd,To a T,country road,74
Ryan Hurd,To a T,modern country rock,74
Zara Larsson,Don't Worry Bout Me,dance pop,83
Zara Larsson,Don't Worry Bout Me,edm,83
Zara Larsson,Don't Worry Bout Me,electropop,83
Zara Larsson,Don't Worry Bout Me,pop,83
Zara Larsson,Don't Worry Bout Me,post-teen pop,83
Zara Larsson,Don't Worry Bout Me,r&b,83
Zara Larsson,Don't Worry Bout Me,scandipop,83
Zara Larsson,Don't Worry Bout Me,swedish electropop,83
Zara Larsson,Don't Worry Bout Me,swedish pop,83
Zara Larsson,Don't Worry Bout Me,tropical house,83
2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),atl hip hop,75
2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),hip hop,75
2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),pop,75
2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),pop rap,75
2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),rap,75
2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),southern hip hop,75
2 Chainz,Momma I Hit A Lick (feat. Kendrick Lamar),trap music,75
Lizzo,Juice,dance pop,80
Lizzo,Juice,electropop,80
Lizzo,Juice,escape room,80
Lizzo,Juice,minnesota hip hop,80
Lizzo,Juice,pop,80
Lizzo,Juice,r&b,80
Lizzo,Juice,trap queen,80
ROSALÍA,Con Altura,r&b en espanol,87
Lil Skies,Nowadays Pt. 2 (feat. Landon Cube),trap music,75
Gesaffelstein,Lost in the Fire (feat. The Weeknd),destroy techno,75
Gesaffelstein,Lost in the Fire (feat. The Weeknd),electro house,75
Galantis,Bones (feat. OneRepublic),big room,84
Galantis,Bones (feat. OneRepublic),dance pop,84
Galantis,Bones (feat. OneRepublic),edm,84
Galantis,Bones (feat. OneRepublic),electro house,84
Galantis,Bones (feat. OneRepublic),pop,84
Galantis,Bones (feat. OneRepublic),tropical house,84
Jack & Jack,No One Compares To You,dance pop,79
Jack & Jack,No One Compares To You,pop,79
Jack & Jack,No One Compares To You,post-teen pop,79
Jack & Jack,No One Compares To You,teen pop,79
James Blake,Mile High (feat. Travis Scott & Metro Boomin),indie r&b,77
James Blake,Mile High (feat. Travis Scott & Metro Boomin),indietronica,77
James Blake,Mile High (feat. Travis Scott & Metro Boomin),uk alternative pop,77
Offset,Red Room,atl hip hop,76
Offset,Red Room,pop,76
Offset,Red Room,pop rap,76
Offset,Red Room,rap,76
Offset,Red Room,trap music,76
Julia Michaels,Anxiety (with Selena Gomez),dance pop,81
Julia Michaels,Anxiety (with Selena Gomez),electropop,81
Julia Michaels,Anxiety (with Selena Gomez),pop,81
Julia Michaels,Anxiety (with Selena Gomez),post-teen pop,81
Julia Michaels,Anxiety (with Selena Gomez),r&b,81
Sebastian Yatra,Un Año,colombian pop,91
Gunna,Who You Foolin,atl hip hop,74
Gunna,Who You Foolin,hip hop,74
Gunna,Who You Foolin,pop rap,74
Gunna,Who You Foolin,rap,74
Gunna,Who You Foolin,trap music,74
James Bay,Peer Pressure (feat. Julia Michaels),neo mellow,82
James Bay,Peer Pressure (feat. Julia Michaels),pop,82
James Bay,Peer Pressure (feat. Julia Michaels),pop rock,82
Ozuna,Baila Baila Baila - Remix,reggaeton,55
Ozuna,Baila Baila Baila - Remix,trap latino,55
Juice WRLD,Rider,chicago rap,74
TOMORROW X TOGETHER,CROWN,k-pop,82
Luke Bryan,Knockin' Boots,contemporary country,72
Luke Bryan,Knockin' Boots,country,72
Luke Bryan,Knockin' Boots,country road,72
DaBaby,Baby Sitter (feat. Offset),nc hip hop,73
DaBaby,Baby Sitter (feat. Offset),rap,73
DaBaby,Baby Sitter (feat. Offset),southern hip hop,73
DaBaby,Baby Sitter (feat. Offset),trap music,73
DaBaby,Baby Sitter (feat. Offset),vapor trap,73
David Guetta,Better When You're Gone,dance pop,85
David Guetta,Better When You're Gone,edm,85
David Guetta,Better When You're Gone,pop,85
Calvin Harris,How Deep Is Your Love,dance pop,2
Calvin Harris,How Deep Is Your Love,edm,2
Calvin Harris,How Deep Is Your Love,electro house,2
Calvin Harris,How Deep Is Your Love,house,2
Calvin Harris,How Deep Is Your Love,pop,2
Calvin Harris,How Deep Is Your Love,progressive house,2
Calvin Harris,How Deep Is Your Love,uk dance,2
Kehlani,Feels,dance pop,76
Kehlani,Feels,pop,76
Kehlani,Feels,post-teen pop,76
Kehlani,Feels,r&b,76
Bea Miller,it's not u it's me,dance pop,76
Bea Miller,it's not u it's me,electropop,76
Bea Miller,it's not u it's me,indie cafe pop,76
Bea Miller,it's not u it's me,indie poptimism,76
Bea Miller,it's not u it's me,pop,76
Bea Miller,it's not u it's me,post-teen pop,76
Bea Miller,it's not u it's me,talent show,76
Bea Miller,it's not u it's me,viral pop,76
NAV,Habits,canadian hip hop,74
NAV,Habits,pop,74
NAV,Habits,pop rap,74
NAV,Habits,rap,74
NAV,Habits,southern hip hop,74
NAV,Habits,trap music,74
ScHoolboy Q,CHopstix (with Travis Scott),gangster rap,73
ScHoolboy Q,CHopstix (with Travis Scott),hip hop,73
ScHoolboy Q,CHopstix (with Travis Scott),pop,73
ScHoolboy Q,CHopstix (with Travis Scott),pop rap,73
ScHoolboy Q,CHopstix (with Travis Scott),rap,73
ScHoolboy Q,CHopstix (with Travis Scott),southern hip hop,73
ScHoolboy Q,CHopstix (with Travis Scott),trap music,73
ScHoolboy Q,CHopstix (with Travis Scott),underground hip hop,73
Lizzo,Tempo (feat. Missy Elliott),dance pop,75
Lizzo,Tempo (feat. Missy Elliott),electropop,75
Lizzo,Tempo (feat. Missy Elliott),escape room,75
Lizzo,Tempo (feat. Missy Elliott),minnesota hip hop,75
Lizzo,Tempo (feat. Missy Elliott),pop,75
Lizzo,Tempo (feat. Missy Elliott),r&b,75
Lizzo,Tempo (feat. Missy Elliott),trap queen,75
Aventura,Inmortal,bachata,77
Aventura,Inmortal,latin,77
Aventura,Inmortal,latin hip hop,77
Aventura,Inmortal,latin pop,77
Aventura,Inmortal,tropical,77
YNW Melly,No Heart,rap,73
YNW Melly,No Heart,trap music,73
Future,Jumpin on a Jet,atl hip hop,74
Future,Jumpin on a Jet,hip hop,74
Future,Jumpin on a Jet,pop,74
Future,Jumpin on a Jet,pop rap,74
Future,Jumpin on a Jet,rap,74
Future,Jumpin on a Jet,southern hip hop,74
Future,Jumpin on a Jet,trap music,74
Hozier,Almost (Sweet Music),folk-pop,73
Hozier,Almost (Sweet Music),irish singer-songwriter,73
Hozier,Almost (Sweet Music),pop,73
Dean Lewis,7 Minutes,australian pop,83
Dean Lewis,7 Minutes,pop,83
Juice WRLD,Won’t Let Go,chicago rap,73
Lunay,Soltera,reggaeton flow,88
NLE Choppa,CAPO,vapor trap,73
James TW,You & Me,dance pop,81
James TW,You & Me,indie cafe pop,81
James TW,You & Me,neo mellow,81
James TW,You & Me,pop,81
James TW,You & Me,post-teen pop,81
James TW,You & Me,uk pop,81
James TW,You & Me,viral pop,81
Cage The Elephant,Ready To Let Go,garage rock,74
Cage The Elephant,Ready To Let Go,indie pop,74
Cage The Elephant,Ready To Let Go,indie rock,74
Cage The Elephant,Ready To Let Go,modern rock,74
Cage The Elephant,Ready To Let Go,punk blues,74
Cage The Elephant,Ready To Let Go,rock,74
YBN Nahmir,Baby 8,rap,73
YBN Nahmir,Baby 8,trap music,73
YBN Nahmir,Baby 8,vapor trap,73
Offset,Wild Wild West (feat. Gunna),atl hip hop,74
Offset,Wild Wild West (feat. Gunna),pop,74
Offset,Wild Wild West (feat. Gunna),pop rap,74
Offset,Wild Wild West (feat. Gunna),rap,74
Offset,Wild Wild West (feat. Gunna),trap music,74
Solange,Almeda,alternative r&b,75
Solange,Almeda,hip pop,75
Solange,Almeda,neo soul,75
Solange,Almeda,pop,75
Solange,Almeda,r&b,75
Solange,Almeda,urban contemporary,75
Lil Skies,Breathe,trap music,73
Myke Towers,Si Se Da,reggaeton flow,87
Myke Towers,Si Se Da,trap latino,87
Boogie,Rainy Days (feat. Eminem),hip hop,75
Boogie,Rainy Days (feat. Eminem),pop rap,75
Boogie,Rainy Days (feat. Eminem),rap,75
Boogie,Rainy Days (feat. Eminem),southern hip hop,75
Boogie,Rainy Days (feat. Eminem),underground hip hop,75
Lil Skies,Flooded,trap music,73
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",dance pop,78
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",indie cafe pop,78
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",neo mellow,78
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",pop,78
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",pop rap,78
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",pop rock,78
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",post-teen pop,78
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",viral pop,78
Thomas Rhett,That Old Truck,contemporary country,69
Thomas Rhett,That Old Truck,country,69
Thomas Rhett,That Old Truck,country road,69
Thomas Rhett,That Old Truck,modern country rock,69
GASHI,My Year,trap music,75
GASHI,My Year,trap soul,75
Avril Lavigne,Head Above Water,canadian pop,79
Avril Lavigne,Head Above Water,candy pop,79
Avril Lavigne,Head Above Water,dance pop,79
Avril Lavigne,Head Above Water,pop,79
Avril Lavigne,Head Above Water,post-teen pop,79
Marshmello,First Place,brostep,0
Marshmello,First Place,egyptian pop,0
Marshmello,First Place,progressive electro house,0
Marshmello,Roll The Dice,brostep,0
Marshmello,Roll The Dice,egyptian pop,0
Marshmello,Roll The Dice,progressive electro house,0
Marshmello,Don't Save Me,brostep,0
Marshmello,Don't Save Me,egyptian pop,0
Marshmello,Don't Save Me,progressive electro house,0
Hozier,Movement,folk-pop,71
Hozier,Movement,irish singer-songwriter,71
Hozier,Movement,pop,71
Rauw Alejandro,Que Le De,reggaeton flow,86
YoungBoy Never Broke Again,Kick Yo Door,trap music,71
Gunna,Baby Birkin,atl hip hop,72
Gunna,Baby Birkin,hip hop,72
Gunna,Baby Birkin,pop rap,72
